time,value
2026-03-30 09:00:00-07:00,0.0
2026-03-30 09:05:00-07:00,0.28719520568847656
2026-03-30 09:10:00-07:00,0.2708148956298828
2026-03-30 09:15:00-07:00,0.2959251403808594
2026-03-30 09:20:00-07:00,0.28151798248291016
2026-03-30 09:25:00-07:00,0.29262638092041016
2026-03-30 09:30:00-07:00,0.2848033905029297
2026-03-30 09:35:00-07:00,0.3056516647338867
2026-03-30 09:40:00-07:00,0.3383636474609375
2026-03-30 09:45:00-07:00,0.32509517669677734
2026-03-30 09:50:00-07:00,0.3388042449951172
2026-03-30 09:55:00-07:00,0.3168516159057617
2026-03-30 10:00:00-07:00,0.36323070526123047
2026-03-30 10:05:00-07:00,0.3401470184326172
2026-03-30 10:10:00-07:00,0.3406209945678711
2026-03-30 10:15:00-07:00,0.30800437927246094
2026-03-30 10:20:00-07:00,0.3616065979003906
2026-03-30 10:25:00-07:00,0.27315616607666016
2026-03-30 10:30:00-07:00,0.32999229431152344
2026-03-30 10:35:00-07:00,0.14145469665527344
2026-03-30 10:40:00-07:00,0.005408287048339844
2026-03-30 10:45:00-07:00,0.004355430603027344
2026-03-30 10:50:00-07:00,0.002468109130859375
2026-03-30 10:55:00-07:00,0.0016584396362304688
2026-03-30 11:00:00-07:00,0.0021467208862304688
2026-03-30 11:05:00-07:00,0.0013628005981445312
2026-03-30 11:10:00-07:00,0.0019445419311523438
2026-03-30 11:15:00-07:00,0.0025453567504882812
2026-03-30 11:20:00-07:00,0.0013723373413085938
2026-03-30 11:25:00-07:00,0.005475044250488281
2026-03-30 11:30:00-07:00,0.007931709289550781
2026-03-30 11:35:00-07:00,0.010366439819335938
2026-03-30 11:40:00-07:00,0.009723663330078125
2026-03-30 11:45:00-07:00,0.0067386627197265625
2026-03-30 11:50:00-07:00,0.004845619201660156
2026-03-30 11:55:00-07:00,0.0039005279541015625
2026-03-30 12:00:00-07:00,0.0021009445190429688
2026-03-30 12:05:00-07:00,0.0055332183837890625
2026-03-30 12:10:00-07:00,0.004146575927734375
2026-03-30 12:15:00-07:00,0.0032815933227539062
2026-03-30 12:20:00-07:00,0.0026445388793945312
2026-03-30 12:25:00-07:00,0.0014142990112304688
2026-03-30 12:30:00-07:00,0.00025653839111328125
2026-03-30 12:35:00-07:00,2.5067005157470703
2026-03-30 12:40:00-07:00,3.0241775512695312
2026-03-30 12:45:00-07:00,3.565448760986328
2026-03-30 12:50:00-07:00,3.318941116333008
2026-03-30 12:55:00-07:00,3.3144302368164062
2026-03-30 13:00:00-07:00,3.44326114654541
2026-03-30 13:05:00-07:00,3.409852981567383
2026-03-30 13:10:00-07:00,3.4500045776367188
2026-03-30 13:15:00-07:00,3.269948959350586
2026-03-30 13:20:00-07:00,3.3652877807617188
2026-03-30 13:25:00-07:00,3.283688545227051
2026-03-30 13:30:00-07:00,3.4704504013061523
2026-03-30 13:35:00-07:00,3.4128475189208984
2026-03-30 13:40:00-07:00,3.4180002212524414
2026-03-30 13:45:00-07:00,3.445855140686035
2026-03-30 13:50:00-07:00,3.3998641967773438
2026-03-30 13:55:00-07:00,3.3114805221557617
2026-03-30 14:00:00-07:00,3.279430389404297
2026-03-30 14:05:00-07:00,3.34714412689209
2026-03-30 14:10:00-07:00,3.4476242065429688
2026-03-30 14:15:00-07:00,3.2198963165283203
2026-03-30 14:20:00-07:00,3.450381278991699
2026-03-30 14:25:00-07:00,3.3166351318359375
2026-03-30 14:30:00-07:00,3.4490652084350586
2026-03-30 14:35:00-07:00,3.3260889053344727
2026-03-30 14:40:00-07:00,3.348963737487793
2026-03-30 14:45:00-07:00,3.445161819458008
2026-03-30 14:50:00-07:00,3.513463020324707
2026-03-30 14:55:00-07:00,3.340707778930664
2026-03-30 15:00:00-07:00,3.476546287536621
