time,value
2026-03-19 17:00:00-07:00,0.0
2026-03-19 18:00:00-07:00,0.0
2026-03-19 19:00:00-07:00,0.0
2026-03-19 20:00:00-07:00,0.0
2026-03-19 21:00:00-07:00,0.0
2026-03-19 22:00:00-07:00,0.0
2026-03-19 23:00:00-07:00,0.0
2026-03-20 00:00:00-07:00,0.0
2026-03-20 01:00:00-07:00,0.0
2026-03-20 02:00:00-07:00,0.0
2026-03-20 03:00:00-07:00,0.0
2026-03-20 04:00:00-07:00,0.0
2026-03-20 05:00:00-07:00,0.0
2026-03-20 06:00:00-07:00,0.0
2026-03-20 07:00:00-07:00,0.0
2026-03-20 08:00:00-07:00,0.0
2026-03-20 09:00:00-07:00,0.0
2026-03-20 10:00:00-07:00,0.0
2026-03-20 11:00:00-07:00,0.0
2026-03-20 12:00:00-07:00,0.0
2026-03-20 13:00:00-07:00,0.0
2026-03-20 14:00:00-07:00,0.0
2026-03-20 15:00:00-07:00,0.0
2026-03-20 16:00:00-07:00,0.0
2026-03-20 17:00:00-07:00,0.6484861373901367
2026-03-20 18:00:00-07:00,4.005403518676758
2026-03-20 19:00:00-07:00,4.119000434875488
2026-03-20 20:00:00-07:00,4.011675834655762
2026-03-20 21:00:00-07:00,4.027722358703613
2026-03-20 22:00:00-07:00,4.055244445800781
2026-03-20 23:00:00-07:00,4.063067436218262
2026-03-21 00:00:00-07:00,4.110123634338379
2026-03-21 01:00:00-07:00,4.186583518981934
2026-03-21 02:00:00-07:00,4.097792625427246
2026-03-21 03:00:00-07:00,3.9287328720092773
2026-03-21 04:00:00-07:00,4.075562477111816
2026-03-21 05:00:00-07:00,4.100437164306641
2026-03-21 06:00:00-07:00,3.91455078125
2026-03-21 07:00:00-07:00,3.9826717376708984
2026-03-21 08:00:00-07:00,3.7271203994750977
2026-03-21 09:00:00-07:00,3.899333953857422
2026-03-21 10:00:00-07:00,4.011288642883301
2026-03-21 11:00:00-07:00,4.1240386962890625
2026-03-21 12:00:00-07:00,3.926468849182129
2026-03-21 13:00:00-07:00,3.792994499206543
2026-03-21 14:00:00-07:00,3.8994007110595703
2026-03-21 15:00:00-07:00,3.929989814758301
2026-03-21 16:00:00-07:00,4.061336517333984
2026-03-21 17:00:00-07:00,4.045686721801758
2026-03-21 18:00:00-07:00,3.806947708129883
2026-03-21 19:00:00-07:00,4.045205116271973
2026-03-21 20:00:00-07:00,4.026338577270508
2026-03-21 21:00:00-07:00,3.657062530517578
2026-03-21 22:00:00-07:00,3.7195043563842773
2026-03-21 23:00:00-07:00,3.762989044189453
2026-03-22 00:00:00-07:00,3.6885271072387695
2026-03-22 01:00:00-07:00,4.141749382019043
2026-03-22 02:00:00-07:00,4.09837532043457
2026-03-22 03:00:00-07:00,4.088777542114258
2026-03-22 04:00:00-07:00,3.9398937225341797
2026-03-22 05:00:00-07:00,3.977193832397461
2026-03-22 06:00:00-07:00,3.7536449432373047
2026-03-22 07:00:00-07:00,3.6481542587280273
2026-03-22 08:00:00-07:00,3.5117998123168945
2026-03-22 09:00:00-07:00,3.674004554748535
2026-03-22 10:00:00-07:00,3.837449073791504
2026-03-22 11:00:00-07:00,4.021695137023926
2026-03-22 12:00:00-07:00,3.5976905822753906
2026-03-22 13:00:00-07:00,4.005147933959961
2026-03-22 14:00:00-07:00,3.7860326766967773
2026-03-22 15:00:00-07:00,3.679354667663574
2026-03-22 16:00:00-07:00,3.5568857192993164
2026-03-22 17:00:00-07:00,3.498258590698242
2026-03-22 18:00:00-07:00,3.3423080444335938
2026-03-22 19:00:00-07:00,3.432003974914551
2026-03-22 20:00:00-07:00,3.3873844146728516
2026-03-22 21:00:00-07:00,3.7516775131225586
2026-03-22 22:00:00-07:00,3.833240509033203
2026-03-22 23:00:00-07:00,3.7319555282592773
2026-03-23 00:00:00-07:00,3.580380439758301
2026-03-23 01:00:00-07:00,3.4932518005371094
2026-03-23 02:00:00-07:00,3.760709762573242
2026-03-23 03:00:00-07:00,3.660017967224121
2026-03-23 04:00:00-07:00,3.446560859680176
2026-03-23 05:00:00-07:00,3.5962705612182617
2026-03-23 06:00:00-07:00,3.9414424896240234
2026-03-23 07:00:00-07:00,3.948298454284668
2026-03-23 08:00:00-07:00,3.765713691711426
2026-03-23 09:00:00-07:00,3.9818010330200195
2026-03-23 10:00:00-07:00,3.698794364929199
2026-03-23 11:00:00-07:00,3.7082605361938477
2026-03-23 12:00:00-07:00,3.6156091690063477
2026-03-23 13:00:00-07:00,3.647946357727051
2026-03-23 14:00:00-07:00,3.6053466796875
2026-03-23 15:00:00-07:00,3.6159162521362305
2026-03-23 16:00:00-07:00,3.607844352722168
2026-03-23 17:00:00-07:00,3.6564788818359375
2026-03-23 18:00:00-07:00,3.9063472747802734
2026-03-23 19:00:00-07:00,4.039371490478516
2026-03-23 20:00:00-07:00,3.829599380493164
2026-03-23 21:00:00-07:00,3.8747568130493164
2026-03-23 22:00:00-07:00,4.0278778076171875
2026-03-23 23:00:00-07:00,3.6014251708984375
2026-03-24 00:00:00-07:00,3.519092559814453
2026-03-24 01:00:00-07:00,3.4582624435424805
2026-03-24 02:00:00-07:00,3.7136526107788086
2026-03-24 03:00:00-07:00,3.614943504333496
2026-03-24 04:00:00-07:00,3.6131820678710938
2026-03-24 05:00:00-07:00,3.6429176330566406
2026-03-24 06:00:00-07:00,3.784381866455078
2026-03-24 07:00:00-07:00,3.4766950607299805
2026-03-24 08:00:00-07:00,3.490115165710449
2026-03-24 09:00:00-07:00,3.46909236907959
2026-03-24 10:00:00-07:00,3.6070051193237305
2026-03-24 11:00:00-07:00,3.4724674224853516
2026-03-24 12:00:00-07:00,3.3803329467773438
2026-03-24 13:00:00-07:00,3.4888410568237305
2026-03-24 14:00:00-07:00,3.5395193099975586
2026-03-24 15:00:00-07:00,3.7625598907470703
2026-03-24 16:00:00-07:00,3.6108999252319336
2026-03-24 17:00:00-07:00,3.557875633239746
2026-03-24 18:00:00-07:00,3.7115068435668945
2026-03-24 19:00:00-07:00,3.8568906784057617
2026-03-24 20:00:00-07:00,3.5287246704101562
2026-03-24 21:00:00-07:00,3.577077865600586
2026-03-24 22:00:00-07:00,3.672893524169922
2026-03-24 23:00:00-07:00,3.6013708114624023
2026-03-25 00:00:00-07:00,3.6842212677001953
2026-03-25 01:00:00-07:00,3.5465402603149414
2026-03-25 02:00:00-07:00,3.700310707092285
2026-03-25 03:00:00-07:00,3.640626907348633
2026-03-25 04:00:00-07:00,3.666682243347168
2026-03-25 05:00:00-07:00,3.9252748489379883
2026-03-25 06:00:00-07:00,3.8122358322143555
2026-03-25 07:00:00-07:00,3.7008934020996094
2026-03-25 08:00:00-07:00,3.6613168716430664
2026-03-25 09:00:00-07:00,3.7134199142456055
2026-03-25 10:00:00-07:00,3.574430465698242
2026-03-25 11:00:00-07:00,3.524369239807129
2026-03-25 12:00:00-07:00,3.7434158325195312
2026-03-25 13:00:00-07:00,3.9119110107421875
2026-03-25 14:00:00-07:00,3.942659378051758
2026-03-25 15:00:00-07:00,3.8787050247192383
2026-03-25 16:00:00-07:00,3.8623571395874023
2026-03-25 17:00:00-07:00,3.9802284240722656
2026-03-25 18:00:00-07:00,3.885408401489258
